transaction_id,transaction_date,transaction_time,customer_id,customer_age,customer_gender,product_id,product_name,category,subcategory,price,quantity,discount,total_amount,payment_method,store_location,rating,is_returned,loyalty_member
TXN02518,2024-11-11,09:50:22,73e95d85,19,Male,PROD8335,Team-oriented analyzing system engine,Clothing,Men,43.11,1,0.18,35.35,Cash,"New Jeremiahport, Mississippi",1.3,True,False
TXN02519,2024-10-01,09:50:22,f38b125f,29,Male,PROD5612,User-friendly needs-based forecast,Toys,Action Figures,12.97,4,0.0,51.88,E-Wallet,"Sethport, Alaska",,False,False
TXN02520,2024-07-10,09:50:22,174c06b6,60,Female,PROD5191,Synergized well-modulated Graphical User Interface,Electronics,Laptops,535.04,2,0.0,1070.08,Cash,"Jacobfurt, Arkansas",1.8,False,True
TXN02521,2022-05-15,09:50:22,e0151f74,43,Male,PROD2075,Operative zero administration help-desk,Beauty,Makeup,89.71,1,0.14,77.15,Credit Card,"Stevensland, Indiana",4.2,True,True
TXN02522,2023-07-19,09:50:22,c6632e25,54,Female,PROD3181,Configurable background database,Grocery,Snacks,37.35,2,0.0,74.7,Cash,"Lake Scott, Minnesota",4.8,True,False
TXN02523,2023-07-01,09:50:22,310b521f,26,Male,PROD9013,Visionary 5thgeneration utilization,Home & Kitchen,Appliances,98.05,2,0.0,196.1,Cash,"Pearsonborough, Louisiana",2.7,False,False
TXN02524,2023-11-27,09:50:22,04ae442e,49,Female,PROD8800,Programmable foreground functionalities,Automotive,Electronics,48.44,5,0.0,242.2,Bank Transfer,"Lisabury, Louisiana",3.0,False,False
TXN02525,2022-09-11,09:50:22,436497e5,56,Male,PROD9733,Quality-focused incremental Graphic Interface,Clothing,Women,64.48,5,0.0,322.4,Credit Card,"Lake Benjamin, South Carolina",,False,True
TXN02526,2022-11-30,09:50:22,584a49c9,41,Male,PROD5143,Virtual optimizing firmware,Books,Non-Fiction,38.4,1,0.0,38.4,E-Wallet,"New Christinamouth, New York",1.9,False,False
TXN02527,2023-05-23,09:50:22,d5e3f25b,35,Male,PROD9823,Customizable asymmetric solution,Toys,Puzzles,42.14,1,0.0,42.14,E-Wallet,"New Daleport, Vermont",,False,False
TXN02528,2024-05-24,09:50:22,43277ba5,40,Female,PROD6226,Advanced demand-driven moratorium,Books,Cookbooks,71.13,4,0.0,284.52,Credit Card,"Ruizside, Minnesota",,False,False
TXN02529,2024-03-03,09:50:22,845cb998,20,Female,PROD5569,Right-sized coherent system engine,Health,Vitamins,7.38,5,0.0,36.9,Debit Card,"Port Jonathan, Georgia",,False,False
TXN02530,2023-06-13,09:50:22,a6659429,44,Male,PROD9463,Fully-configurable client-server solution,Grocery,Bakery,39.47,2,0.0,78.94,Bank Transfer,"Seantown, Pennsylvania",,False,False
TXN02531,2024-11-28,09:50:22,b6145bc2,67,Female,PROD4231,Open-source uniform encryption,Books,Fiction,11.47,2,0.0,22.94,E-Wallet,"Smithfurt, Montana",,False,False
TXN02532,2022-12-25,09:50:22,ddd2632a,61,Female,PROD5374,Virtual dynamic software,Home & Kitchen,Furniture,158.89,3,0.0,476.67,Cash,"Doughertychester, Vermont",,False,False
TXN02533,2023-10-25,09:50:22,0bb1b55c,59,Male,PROD2734,Advanced modular array,Electronics,Headphones,316.26,5,0.0,1581.3,E-Wallet,"Fowlerhaven, Arkansas",,False,True
TXN02534,2025-02-01,09:50:22,18816121,67,Female,PROD9101,Universal multimedia application,Electronics,Headphones,416.53,2,0.0,833.06,Credit Card,"South Roger, Colorado",,False,True
TXN02535,2025-04-20,09:50:22,03e433a2,52,Male,PROD5579,Programmable user-facing policy,Clothing,Women,41.15,3,0.0,123.45,E-Wallet,"Lake Henry, South Dakota",2.5,False,False
TXN02536,2024-02-06,09:50:22,24d5f8c9,35,Male,PROD8100,Public-key national array,Beauty,Tools,49.52,4,0.0,198.08,Credit Card,"West Sharon, West Virginia",3.1,False,True
TXN02537,2024-07-09,09:50:22,471f70db,69,Male,PROD2924,Public-key even-keeled archive,Books,Fiction,48.37,3,0.0,145.11,E-Wallet,"North Steventown, Arizona",,False,False
TXN02538,2024-07-17,09:50:22,4f366ef4,32,Male,PROD8595,Self-enabling bottom-line hardware,Electronics,Laptops,250.86,2,0.17,416.43,Credit Card,"Stevenshire, New Mexico",3.8,False,False
TXN02539,2022-12-25,09:50:22,adc9344d,56,Male,PROD4502,Vision-oriented directional instruction set,Toys,Educational,31.1,5,0.0,155.5,Bank Transfer,"South Michelle, Hawaii",4.5,False,True
TXN02540,2024-04-17,09:50:22,b756516e,34,Female,PROD3635,Customizable incremental parallelism,Grocery,Bakery,15.81,1,0.0,15.81,E-Wallet,"Lake Cindy, Alabama",,False,True
TXN02541,2024-04-25,09:50:22,482e367b,67,Female,PROD5015,Fundamental interactive productivity,Automotive,Tools,4.83,1,0.0,4.83,Debit Card,"West Timothyborough, Missouri",1.2,False,True
TXN02542,2024-11-28,09:50:22,285e7d02,28,Female,PROD7016,Ameliorated real-time solution,Beauty,Haircare,25.66,4,0.0,102.64,Credit Card,"New Jacob, Michigan",,False,False
TXN02543,2023-04-24,09:50:22,3f687060,35,Male,PROD3532,Pre-emptive fault-tolerant monitoring,Books,Fiction,23.83,1,0.0,23.83,Debit Card,"Kevinstad, South Dakota",4.6,False,False
TXN02544,2024-01-05,09:50:22,a4ef66bb,38,Male,PROD3536,Team-oriented encompassing focus group,Books,Children,78.53,1,0.0,78.53,Cash,"Castilloshire, Louisiana",,False,True
TXN02545,2022-10-26,09:50:22,c6fa88c1,58,Male,PROD1454,Customizable background adapter,Sports,Team Sports,38.66,1,0.0,38.66,Credit Card,"Port James, Arizona",,False,False
TXN02546,2023-02-04,09:50:22,bd7d6433,29,Male,PROD6067,Operative heuristic orchestration,Grocery,Dairy,2.45,5,0.0,12.25,Credit Card,"Port Garrettbury, Virginia",,False,False
TXN02547,2024-02-06,09:50:22,0e7b939e,60,Male,PROD6176,Focused bi-directional product,Toys,Educational,18.7,2,0.0,37.4,Cash,"Smallfurt, Indiana",4.3,False,True
TXN02548,2023-01-02,09:50:22,06068ce6,35,Male,PROD7768,Reactive client-driven open architecture,Toys,Action Figures,50.43,3,0.0,151.29,Bank Transfer,"Leeshire, West Virginia",3.3,False,True
TXN02549,2023-09-06,09:50:22,dcc6e430,43,Male,PROD7041,Seamless non-volatile superstructure,Beauty,Haircare,71.77,3,0.0,215.31,Cash,"Jameshaven, Colorado",,False,True
TXN02550,2024-01-21,09:50:22,dea70846,30,Female,PROD7069,Devolved asymmetric migration,Health,Wellness,1.99,3,0.0,5.97,Debit Card,"West Edward, Wisconsin",,False,False
TXN02551,2022-12-31,09:50:22,59f5ab5a,50,Male,PROD6506,Universal fresh-thinking support,Automotive,Tools,1.99,2,0.0,3.98,Cash,"North Jacob, Idaho",,True,False
TXN02552,2023-05-15,09:50:22,cec4dfc5,69,Male,PROD6909,Polarized coherent access,Sports,Fitness,67.42,4,0.0,269.68,Bank Transfer,"West Katrina, Maine",1.4,False,False
TXN02553,2024-06-08,09:50:22,bdeb8038,34,Female,PROD5480,Future-proofed client-driven interface,Beauty,Makeup,37.79,3,0.23,87.29,E-Wallet,"East Miguel, Oregon",3.0,False,True
TXN02554,2023-02-19,09:50:22,4615f017,45,Male,PROD7332,Cross-group actuating flexibility,Health,Supplements,12.63,1,0.0,12.63,Cash,"Jamestown, South Carolina",,False,False
TXN02555,2025-03-17,09:50:22,d6f6f2dc,41,Female,PROD4406,Open-architected high-level collaboration,Home & Kitchen,Decor,157.42,3,0.0,472.26,Debit Card,"Medinahaven, Missouri",4.8,False,False
TXN02556,2024-07-09,09:50:22,6289a298,26,Male,PROD1362,Devolved solution-oriented Graphic Interface,Automotive,Parts,1.99,3,0.0,5.97,E-Wallet,"Evelynshire, Minnesota",,False,True
TXN02557,2024-09-08,09:50:22,b66e3667,20,Male,PROD8112,Managed composite pricing structure,Books,Non-Fiction,30.07,3,0.0,90.21,Cash,"South Tarastad, Utah",3.9,False,False
TXN02558,2023-02-12,09:50:22,e3cb5624,54,Male,PROD7506,Switchable tangible middleware,Health,Supplements,36.56,2,0.0,73.12,Cash,"Bellburgh, Wisconsin",2.9,False,False
TXN02559,2024-06-29,09:50:22,d9d37e05,26,Female,PROD1962,Mandatory didactic success,Clothing,Shoes,77.73,3,0.0,233.19,E-Wallet,"New Sarabury, Illinois",,False,True
TXN02560,2024-09-18,09:50:22,df0ea67d,35,Male,PROD8535,Horizontal tertiary extranet,Health,Medical,9.72,2,0.0,19.44,Bank Transfer,"New Danabury, New Jersey",3.0,False,False
TXN02561,2023-05-21,09:50:22,139e89a0,54,Female,PROD5301,Expanded encompassing monitoring,Grocery,Dairy,31.71,1,0.0,31.71,E-Wallet,"Lake Brittany, Mississippi",3.4,False,False
TXN02562,2025-01-26,09:50:22,1f51d438,29,Female,PROD4162,Innovative context-sensitive capability,Health,Medical,11.49,5,0.0,57.45,E-Wallet,"Baileyhaven, California",,False,False
TXN02563,2023-04-25,09:50:22,670d16d2,61,Female,PROD1387,Assimilated transitional circuit,Beauty,Makeup,35.11,4,0.0,140.44,Bank Transfer,"Lake Steven, Iowa",,False,False
TXN02564,2023-04-12,09:50:22,f5d21b7b,63,Male,PROD5534,Implemented homogeneous conglomeration,Grocery,Dairy,12.09,2,0.0,24.18,Credit Card,"East Rodneyburgh, Alabama",2.8,False,True
TXN02565,2025-02-01,09:50:22,0be067d7,25,Male,PROD6737,Centralized 24hour groupware,Toys,Games,21.84,3,0.09,59.62,E-Wallet,"Matthewton, Ohio",,True,True
TXN02566,2023-12-18,09:50:22,d76e8e5b,55,Female,PROD3780,Seamless hybrid system engine,Home & Kitchen,Bedding,50.29,5,0.17,208.7,Cash,"New Stephanie, California",3.7,False,False
TXN02567,2023-02-17,09:50:22,16789ac6,38,Female,PROD4555,Enhanced executive ability,Home & Kitchen,Decor,165.58,4,0.0,662.32,Cash,"West Gary, Ohio",,False,True
TXN02568,2023-05-24,09:50:22,728ba058,67,Male,PROD2307,Grass-roots system-worthy application,Books,Non-Fiction,47.17,2,0.0,94.34,Bank Transfer,"Port Caleb, Pennsylvania",4.9,False,False
TXN02569,2024-02-09,09:50:22,eb30a256,22,Female,PROD4173,Future-proofed secondary adapter,Electronics,Smartphones,453.08,2,0.0,906.16,E-Wallet,"Christopherfurt, Florida",,False,False
TXN02570,2024-11-14,09:50:22,ae72e234,31,Female,PROD2118,Centralized analyzing analyzer,Automotive,Car Care,30.76,5,0.0,153.8,E-Wallet,"Lake Angela, Delaware",4.9,False,False
TXN02571,2022-08-23,09:50:22,f7dd754c,22,Female,PROD4636,Enhanced exuding orchestration,Grocery,Snacks,1.99,1,0.0,1.99,Credit Card,"Nancymouth, Alabama",,True,False
TXN02572,2024-05-10,09:50:22,61de531d,24,Male,PROD8804,Self-enabling 5thgeneration collaboration,Sports,Fitness,24.01,4,0.0,96.04,Debit Card,"West Bryanport, New Mexico",,False,False
TXN02573,2022-05-25,09:50:22,7e0e15c7,61,Female,PROD7113,Reverse-engineered client-server neural-net,Beauty,Skincare,29.0,3,0.0,87.0,Credit Card,"New Sarah, North Dakota",,False,False
TXN02574,2025-01-22,09:50:22,b9f30e2b,48,Male,PROD3831,Implemented global adapter,Electronics,Cameras,1024.16,2,0.0,2048.32,Credit Card,"Newtonview, Idaho",,True,False
TXN02575,2023-02-09,09:50:22,06744352,40,Male,PROD5019,Managed multimedia time-frame,Books,Fiction,7.76,2,0.0,15.52,Credit Card,"Cindyfurt, Arkansas",3.1,False,False
TXN02576,2023-06-09,09:50:22,6a569fe3,70,Female,PROD9455,Face-to-face client-driven throughput,Sports,Cycling,59.28,4,0.0,237.12,Debit Card,"Jenniferside, Ohio",,False,False
TXN02577,2024-06-30,09:50:22,d98bd0a7,30,Male,PROD9614,Front-line modular analyzer,Clothing,Shoes,79.91,3,0.0,239.73,Bank Transfer,"Michaelhaven, North Dakota",,False,False
TXN02578,2025-03-06,09:50:22,80d8153f,68,Female,PROD2994,Organic background frame,Electronics,Cameras,556.13,3,0.0,1668.39,E-Wallet,"Burnschester, Connecticut",,False,False
TXN02579,2025-02-12,09:50:22,5133886c,51,Female,PROD6317,Future-proofed even-keeled workforce,Electronics,Headphones,851.72,5,0.0,4258.6,E-Wallet,"North Hannahville, Rhode Island",3.0,False,False
TXN02580,2024-08-20,09:50:22,0f8a2144,36,Female,PROD3883,Future-proofed demand-driven hub,Electronics,Cameras,574.42,3,0.0,1723.26,Credit Card,"New Travismouth, Nebraska",,False,False
TXN02581,2025-02-06,09:50:22,058dedaf,52,Male,PROD5719,Inverse 3rdgeneration info-mediaries,Health,Medical,37.78,4,0.09,137.52,E-Wallet,"New Susan, Tennessee",,False,True
TXN02582,2024-09-03,09:50:22,0ad0f336,43,Male,PROD2737,Down-sized intangible monitoring,Beauty,Makeup,28.94,5,0.0,144.7,Cash,"Edwardsland, South Carolina",4.7,False,False
TXN02583,2024-10-31,09:50:22,4d3a0a92,45,Female,PROD8358,Open-source asynchronous data-warehouse,Grocery,Canned Goods,54.47,5,0.0,272.35,Bank Transfer,"New Theresa, Minnesota",,False,True
TXN02584,2025-01-30,09:50:22,78128c6b,35,Male,PROD2409,Open-architected demand-driven application,Automotive,Electronics,51.93,4,0.0,207.72,Cash,"New Karen, Alaska",3.1,False,False
TXN02585,2023-04-13,09:50:22,f364f425,57,Male,PROD8373,Extended discrete productivity,Toys,Educational,17.49,2,0.0,34.98,Cash,"West Derektown, Hawaii",4.8,False,False
TXN02586,2022-10-22,09:50:22,50969630,45,Female,PROD6838,Proactive eco-centric throughput,Grocery,Dairy,3.62,4,0.29,10.28,Cash,"South Derrickville, Utah",,False,False
TXN02587,2022-07-08,09:50:22,e6046a08,46,Male,PROD5796,Diverse systematic framework,Home & Kitchen,Cookware,105.79,2,0.0,211.58,E-Wallet,"Lake Carrieshire, Maryland",3.2,True,False
TXN02588,2023-07-31,09:50:22,c3aabc04,45,Male,PROD1822,Decentralized bottom-line help-desk,Grocery,Dairy,14.0,3,0.18,34.44,E-Wallet,"Port Angelicaberg, Wisconsin",,False,False
TXN02589,2023-12-25,09:50:22,4c1f0382,27,Female,PROD7379,Adaptive fault-tolerant intranet,Grocery,Beverages,28.73,4,0.0,114.92,Cash,"Patrickchester, Utah",,False,False
TXN02590,2022-07-11,09:50:22,a0e135a9,68,Male,PROD7019,Enhanced bottom-line projection,Clothing,Women,87.12,2,0.19,141.13,Cash,"Webbstad, Pennsylvania",2.8,False,False
TXN02591,2023-11-19,09:50:22,08437e43,39,Female,PROD9809,Enterprise-wide impactful implementation,Home & Kitchen,Cookware,87.99,4,0.0,351.96,Credit Card,"East Christina, Minnesota",,False,False
TXN02592,2023-08-09,09:50:22,b075c0ce,70,Female,PROD6543,Organized tangible database,Electronics,Laptops,491.44,1,0.0,491.44,Cash,"South Mark, Delaware",,False,True
TXN02593,2023-12-18,09:50:22,c5e6bd99,64,Female,PROD1452,Ergonomic zero administration circuit,Automotive,Parts,31.16,4,0.0,124.64,Bank Transfer,"Saundershaven, Missouri",2.1,False,False
TXN02594,2023-04-15,09:50:22,d6e3c7af,68,Male,PROD5055,Ergonomic neutral structure,Toys,Action Figures,46.97,1,0.0,46.97,E-Wallet,"East Cherylbury, Nebraska",1.4,False,True
TXN02595,2024-11-27,09:50:22,19d0ef6e,30,Female,PROD8170,Organized holistic artificial intelligence,Electronics,TVs,50.62,5,0.27,184.76,E-Wallet,"Kimberlyfurt, Wisconsin",5.0,False,False
TXN02596,2025-02-13,09:50:22,f8bf5baa,40,Female,PROD9024,Distributed executive throughput,Toys,Dolls,17.87,5,0.0,89.35,E-Wallet,"Lake Steven, Alaska",,False,False
TXN02597,2025-03-17,09:50:22,0b73fd58,36,Female,PROD6039,Polarized impactful concept,Sports,Team Sports,34.23,3,0.0,102.69,E-Wallet,"Knightfort, Utah",,False,True
TXN02598,2022-12-23,09:50:22,8f131c68,29,Female,PROD4395,Horizontal zero-defect orchestration,Automotive,Parts,54.0,2,0.0,108.0,Cash,"South Joshua, Utah",1.4,False,False
TXN02599,2022-12-25,09:50:22,60c6b3ef,25,Female,PROD1390,Monitored context-sensitive forecast,Home & Kitchen,Furniture,85.57,2,0.23,131.78,Bank Transfer,"Juliechester, Washington",,True,False
TXN02600,2023-11-05,09:50:22,1ea18c08,50,Female,PROD6752,Fundamental zero-defect matrix,Clothing,Women,1.99,2,0.0,3.98,Credit Card,"Madisonfurt, Kansas",2.2,False,False
TXN02601,2024-05-26,09:50:22,91fefaa7,59,Female,PROD7399,Customer-focused optimal artificial intelligence,Books,Fiction,42.39,3,0.0,127.17,Cash,"Michaelview, New York",1.4,True,False
TXN02602,2022-07-30,09:50:22,ba35cdc5,41,Female,PROD7564,Polarized holistic challenge,Automotive,Electronics,17.29,2,0.0,34.58,Credit Card,"Roseshire, Nebraska",2.6,False,False
TXN02603,2024-10-25,09:50:22,3992417e,48,Female,PROD1767,Team-oriented bi-directional standardization,Books,Educational,6.21,3,0.0,18.63,E-Wallet,"Port Thomasstad, Idaho",2.5,False,True
TXN02604,2023-07-27,09:50:22,79660bf7,29,Male,PROD9044,Triple-buffered context-sensitive encryption,Automotive,Parts,17.51,2,0.0,35.02,Cash,"Nelsonborough, Massachusetts",2.3,False,True
TXN02605,2024-09-22,09:50:22,73dd1a15,27,Female,PROD6907,Cloned well-modulated encryption,Health,Wellness,26.31,5,0.0,131.55,Debit Card,"West Erica, Washington",3.4,False,True
TXN02606,2022-12-01,09:50:22,4ff82b82,56,Male,PROD9785,Customer-focused well-modulated solution,Home & Kitchen,Furniture,77.67,4,0.22,242.33,Cash,"East Michellechester, Vermont",3.8,False,False
TXN02607,2023-09-24,09:50:22,511c4945,45,Male,PROD1613,Reduced incremental complexity,Automotive,Car Care,1.99,3,0.14,5.13,E-Wallet,"Jillberg, Pennsylvania",1.6,False,False
TXN02608,2024-01-05,09:50:22,71abdb4d,33,Male,PROD2294,Monitored grid-enabled access,Clothing,Kids,76.91,2,0.07,143.05,Debit Card,"Hollyland, North Dakota",,False,True
TXN02609,2022-07-11,09:50:22,daaba59b,39,Female,PROD6239,Extended well-modulated challenge,Automotive,Parts,55.5,1,0.0,55.5,Cash,"Frazierbury, Idaho",3.0,False,False
TXN02610,2024-11-12,09:50:22,d7968098,44,Female,PROD5144,Virtual coherent Internet solution,Sports,Outdoor,43.03,5,0.0,215.15,Cash,"Chandlerborough, Hawaii",,False,False
TXN02611,2023-10-26,09:50:22,f8ed909d,59,Female,PROD2458,Profound motivating collaboration,Automotive,Accessories,7.25,3,0.16,18.27,Bank Transfer,"West Anthony, New Mexico",,False,False
TXN02612,2024-04-18,09:50:22,c85f22a8,69,Female,PROD9801,Focused national moderator,Toys,Educational,25.97,5,0.0,129.85,Debit Card,"Jacksonborough, Idaho",,False,True
TXN02613,2022-10-31,09:50:22,0b8305e4,56,Male,PROD8080,De-engineered homogeneous firmware,Books,Cookbooks,29.87,2,0.0,59.74,E-Wallet,"New Johnburgh, Alabama",,False,False
TXN02614,2024-10-21,09:50:22,b295103e,69,Female,PROD3250,Distributed neutral info-mediaries,Health,Medical,41.98,4,0.0,167.92,Debit Card,"Jenkinsville, Massachusetts",3.4,False,False
TXN02615,2023-01-01,09:50:22,3e90fd8a,23,Male,PROD3148,Team-oriented maximized budgetary management,Clothing,Shoes,70.05,5,0.0,350.25,E-Wallet,"Josephbury, Alabama",,False,False
TXN02616,2023-09-03,09:50:22,4e031eea,18,Male,PROD9847,Visionary systemic website,Books,Fiction,15.32,5,0.0,76.6,Bank Transfer,"Jaimeshire, West Virginia",,False,False
TXN02617,2023-07-09,09:50:22,5ec4e60e,58,Female,PROD6764,Cross-group 4thgeneration protocol,Clothing,Women,52.46,1,0.0,52.46,Cash,"Flemingchester, Idaho",,False,False
TXN02618,2024-04-23,09:50:22,7c68b832,39,Female,PROD7685,Focused next generation extranet,Beauty,Haircare,39.15,4,0.0,156.6,Debit Card,"North Joseph, Virginia",1.1,False,False
TXN02619,2024-09-28,09:50:22,e1a447f8,26,Female,PROD4941,Enterprise-wide transitional interface,Health,Supplements,59.12,3,0.09,161.4,Debit Card,"Michaelton, New Hampshire",3.9,False,True
TXN02620,2023-04-10,09:50:22,de9908c1,22,Female,PROD3615,Self-enabling attitude-oriented monitoring,Beauty,Skincare,44.09,2,0.17,73.19,Cash,"Oliverborough, Tennessee",4.8,False,False
TXN02621,2023-02-15,09:50:22,b62949ec,41,Male,PROD4479,Organic bifurcated portal,Automotive,Parts,45.78,2,0.0,91.56,Cash,"Nancybury, North Dakota",1.2,False,True
TXN02622,2023-07-03,09:50:22,80250a4f,19,Male,PROD5341,Universal systematic task-force,Home & Kitchen,Bedding,125.87,1,0.0,125.87,Bank Transfer,"Melissafurt, Utah",3.4,False,False
TXN02623,2023-07-03,09:50:22,a226ee97,60,Male,PROD4860,User-friendly impactful implementation,Grocery,Snacks,58.21,1,0.0,58.21,Credit Card,"Lake Erin, Tennessee",,False,False
TXN02624,2022-09-04,09:50:22,964866f2,39,Female,PROD8222,Pre-emptive grid-enabled migration,Grocery,Beverages,38.2,4,0.0,152.8,Debit Card,"Lake Crystalborough, Rhode Island",3.0,False,False
TXN02625,2024-04-23,09:50:22,866178d4,36,Female,PROD2594,Focused zero-defect installation,Books,Children,12.78,4,0.0,51.12,Cash,"New Cynthia, Vermont",,False,False
TXN02626,2025-04-30,09:50:22,ee15f457,56,Female,PROD3936,Customizable non-volatile implementation,Toys,Action Figures,58.07,3,0.0,174.21,Debit Card,"East Jeffrey, Virginia",,False,True
TXN02627,2023-12-02,09:50:22,53eb9630,58,Male,PROD1828,Multi-channeled upward-trending portal,Home & Kitchen,Furniture,168.85,3,0.21,400.17,Debit Card,"Cynthiaville, Alaska",,False,False
TXN02628,2023-04-15,09:50:22,446b9f0b,30,Male,PROD2144,Open-source intermediate initiative,Automotive,Electronics,21.14,3,0.0,63.42,Cash,"East Kevin, Florida",4.2,False,False
TXN02629,2024-02-27,09:50:22,99602224,27,Female,PROD6679,Devolved bottom-line neural-net,Health,Vitamins,20.41,2,0.0,40.82,Credit Card,"West John, Washington",,False,False
TXN02630,2023-12-26,09:50:22,36eadc7e,23,Male,PROD7904,Adaptive logistical protocol,Sports,Team Sports,35.93,4,0.0,143.72,Credit Card,"Zoemouth, Nebraska",,False,True
TXN02631,2023-12-19,09:50:22,4d8247e1,18,Female,PROD5119,Quality-focused attitude-oriented installation,Home & Kitchen,Furniture,152.42,4,0.0,609.68,Cash,"East Andrewland, Arizona",,False,True
TXN02632,2023-11-04,09:50:22,0288d01d,55,Male,PROD5143,Customizable demand-driven structure,Grocery,Dairy,33.95,3,0.0,101.85,Debit Card,"West Thomas, Wyoming",4.3,False,False
TXN02633,2025-03-24,09:50:22,8459d679,43,Male,PROD6228,Adaptive object-oriented moratorium,Electronics,Smartphones,562.26,4,0.0,2249.04,Debit Card,"Nicolestad, North Dakota",4.7,False,False
